third_party,rep_inc_party,dem_inc,rep_inc,dem_inc_party,july_dem,jul_rep,aug_dem,aug_rep,sep_dem,sep_rep,oct_dem,oct_rep,unem_dec_t_1,unem_per_change_t_2_t_1,GDP_per_change_t_1,inflation_t_1,last_recession,greatwar_years,avg_pres_approval,int_pres_approval_dem_inc,int_pres_approval_dem_inc_party,state_gdp,state_gdp_per_cap,pop_density,region_ne,region_mw,region_s,region_w,prog,trad,moral,ind,lag_dem_per,lag2_dem_per,counter,int_south_year,lag_citi,lag_nom
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,43600000000,10300,340.5629405,0,0,1,0,0,0,0,0,52.8,37.4,22,22,57.08429337,65.46277618
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,62200000000,14300,350.3969473,0,0,1,0,0,0,0,0,47.1,52.8,26,26,59.32486343,66.18281555
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,91400000000,19800,372.8861923,0,0,1,0,0,0,0,0,47,47.1,30,30,60.51325226,65.24144745
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,1.15E+11,23400,396.3427167,0,0,1,0,0,0,0,0,48.2,47,34,34,77.68531799,64.26055908
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,1.39E+11,27500,407.7082492,0,0,1,0,0,0,0,0,49.8,48.2,38,38,66.26446533,65.57919312
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,1.80E+11,34000,426.8926231,0,0,1,0,0,0,0,0,54.3,49.8,42,42,58.37288284,69.74705505
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,2.29E+11,41400,446.3994235,0,0,1,0,0,0,0,0,56.5,54.3,46,46,63.35731125,69.33266449
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,2.88E+11,50900,456.1528237,0,0,1,0,0,0,0,0,55.9,56.5,50,50,66.82459259,50.52816772
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,3.28E+11,55700,474.8535579,0,0,1,0,0,0,0,0,62,55.9,54,54,78.9254303,70.00335693
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,3.67E+11,61100,484.0427118,0,0,1,0,0,0,0,0,62,62,58,58,62.80096054,70.1395874
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,31000000000,5350,549.1553752,1,0,0,0,0,0,0,0,63,76.2,14,0,81.10840607,57.27594757
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,41900000000,7240,548.6816386,1,0,0,0,0,0,0,0,54.2,63,18,0,75.86643982,58.89839172
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,63000000000,11000,544.133768,1,0,0,0,0,0,0,0,56.1,54.2,22,0,74.41272736,69.26559448
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,93100000000,16100,549.0606279,1,0,0,0,0,0,0,0,41.7,56.1,26,0,77.47714996,69.38296509
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,1.39E+11,23600,558.0616218,1,0,0,0,0,0,0,0,48.4,41.7,30,0,80.09640503,69.70573425
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,1.61E+11,26900,567.8205941,1,0,0,0,0,0,0,0,53.2,48.4,34,0,93.91188812,69.37876892
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,1.96E+11,32200,576.3478515,1,0,0,0,0,0,0,0,47.5,53.2,38,0,84.10057068,60.74330521
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,2.65E+11,41700,601.5506344,1,0,0,0,0,0,0,0,61.5,47.5,42,0,76.27372742,56.63732147
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,3.15E+11,49000,609.6041552,1,0,0,0,0,0,0,0,59.8,61.5,46,0,76.92594147,61.01919174
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,3.80E+11,58100,620.0263587,1,0,0,0,0,0,0,0,61.9,59.8,50,0,84.61238098,59.90454865
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,4.26E+11,64000,630.8275514,1,0,0,0,0,0,0,0,62,61.9,54,0,90.53824615,73.12722778
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,5.03E+11,73700,646.7450985,1,0,0,0,0,0,0,0,61,62,58,0,75.5881958,72.80043793
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,51700000000,5740,93.1927711,0,1,0,0,0,0,0,0,48.2,66.7,14,0,67.27457428,44.31925201
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,67000000000,7350,94.22675281,0,1,0,0,0,0,0,0,41.8,48.2,18,0,57.36175156,49.21912384
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,1.05E+11,11300,95.69500683,0,1,0,0,0,0,0,0,46.4,41.8,22,0,50.08137512,54.16537476
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,1.28E+11,14100,93.6787425,0,1,0,0,0,0,0,0,42.5,46.4,26,0,60.17221069,55.55677795
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,1.69E+11,18300,95.53990957,0,1,0,0,0,0,0,0,40.2,42.5,30,0,58.03125381,64.70849609
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,1.98E+11,21000,97.54583408,0,1,0,0,0,0,0,0,45.7,40.2,34,0,73.2779541,65.38498688
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,2.57E+11,26400,100.6477792,0,1,0,0,0,0,0,0,43.8,45.7,38,0,60.99675369,47.2260437
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,3.38E+11,34000,102.7571019,0,1,0,0,0,0,0,0,51.7,43.8,42,0,48.45265198,34.2760582
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,3.74E+11,37000,104.4321522,0,1,0,0,0,0,0,0,51.3,51.7,46,0,53.06146622,33.08203125
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,4.04E+11,40400,103.3981705,0,1,0,0,0,0,0,0,51.2,51.3,50,0,57.62982178,61.04969025
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,4.01E+11,40600,102.2297712,0,1,0,0,0,0,0,0,57,51.2,54,0,71.89231873,60.22071075
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,4.74E+11,47600,102.9018593,0,1,0,0,0,0,0,0,54,57,58,0,53.27964783,27.97782516
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,20000000000,5160,44.59611187,0,1,0,0,0,0,0,0,54,63.8,14,0,52.65851212,37.66599655
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,29700000000,7510,45.48182263,0,1,0,0,0,0,0,0,46.1,54,18,0,57.66758347,60.15953445
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,46900000000,11500,46.96567572,0,1,0,0,0,0,0,0,54.9,46.1,22,0,50.53072357,70.46755219
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,62000000000,14900,47.88589469,0,1,0,0,0,0,0,0,46.5,54.9,26,0,54.54263687,51.62322235
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,85400000000,19800,49.55379157,0,1,0,0,0,0,0,0,49.7,46.5,30,0,53.3051033,66.91480255
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,1.06E+11,23700,51.39422951,0,1,0,0,0,0,0,0,52.9,49.7,34,0,65.03702545,67.99798584
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,1.35E+11,29000,53.4647222,0,1,0,0,0,0,0,0,43.5,52.9,38,0,60.74834442,51.54323959
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,1.75E+11,35600,56.58196396,0,1,0,0,0,0,0,0,51.1,43.5,42,0,52.40968704,44.63849258
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,2.15E+11,42300,58.50292106,0,1,0,0,0,0,0,0,47.9,51.1,46,0,51.09877014,51.4789505
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,2.59E+11,49500,60.17081795,0,1,0,0,0,0,0,0,51.1,47.9,50,0,53.04479599,37.43112946
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,2.84E+11,52800,61.88472578,0,1,0,0,0,0,0,0,54,51.1,54,0,69.15567017,49.02959442
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,3.28E+11,59400,63.52961719,0,1,0,0,0,0,0,0,53,54,58,0,49.36418152,50.28391647
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,7920000000,3510,46.58098463,0,0,1,0,0,0,0,0,23,12.9,14,14,6.094670773,49.86795807
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,12300000000,5200,48.83157299,0,0,1,0,0,0,0,0,19.6,23,18,18,5.858523846,50.79045868
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,20000000000,7930,52.09389372,0,0,1,0,0,0,0,0,49.6,19.6,22,22,20.0270195,52.91750336
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,26000000000,10000,53.66311129,0,0,1,0,0,0,0,0,48.1,49.6,26,26,16.61536598,53.99899292
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,33500000000,12800,54.09671088,0,0,1,0,0,0,0,0,37.4,48.1,30,30,23.88735771,55.57092667
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,40900000000,15600,53.99347288,0,0,1,0,0,0,0,0,39.1,37.4,34,34,45.6558876,58.29979706
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,55000000000,20300,55.95499484,0,0,1,0,0,0,0,0,40.8,39.1,38,38,35.79557037,44.00653839
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,63800000000,22400,58.74242078,0,0,1,0,0,0,0,0,44.1,40.8,42,42,23.53352547,44.22786713
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,73300000000,25400,59.60961996,0,0,1,0,0,0,0,0,40.7,44.1,46,46,29.31840134,60.7310524
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,91100000000,31000,60.70394274,0,0,1,0,0,0,0,0,39.8,40.7,50,50,35.7195282,47.33322906
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,96400000000,32300,61.65373232,0,0,1,0,0,0,0,0,43,39.8,54,54,49.59207916,43.45336151
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,1.06E+11,35500,61.69502752,0,0,1,0,0,0,0,0,44,43,58,58,45.6210022,33.07581711
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,24200000000,5100,68.09933982,0,0,1,0,0,0,0,0,43.7,64,14,14,29.10370636,63.70221329
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,33000000000,6890,68.67317037,0,0,1,0,0,0,0,0,37.6,43.7,18,18,40.11573029,65.85878754
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,50600000000,10300,70.63853998,0,0,1,0,0,0,0,0,51.1,37.6,22,22,37.84936905,49.93140793
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,65500000000,13100,71.78620107,0,0,1,0,0,0,0,0,44.3,51.1,26,26,42.35987473,66.18600464
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,88900000000,17300,73.73722492,0,0,1,0,0,0,0,0,40,44.3,30,30,47.00165939,51.46054459
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,1.09E+11,21000,74.46885886,0,0,1,0,0,0,0,0,47.8,40,34,34,56.53159332,51.17706299
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,1.40E+11,26100,77.02240478,0,0,1,0,0,0,0,0,44.1,47.8,38,38,56.24104691,48.78856277
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,1.77E+11,31600,80.26454736,0,0,1,0,0,0,0,0,47.5,44.1,42,42,45.33965302,60.77753448
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,2.04E+11,35500,82.4164119,0,0,1,0,0,0,0,0,47.1,47.5,46,46,41.59892654,61.05411911
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,2.40E+11,40300,85.44336802,0,0,1,0,0,0,0,0,46.1,47.1,50,50,46.94668198,50.94129944
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,2.60E+11,43200,86.43322571,0,0,1,0,0,0,0,0,49,46.1,54,54,60.45092392,31.27164078
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,2.95E+11,48500,87.32266305,0,0,1,0,0,0,0,0,44,49,58,58,45.93095398,47.12830353
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,3140000000,4390,4.86943289,0,0,0,1,0,0,0,0,41.6,58.9,14,0,39.05744934,44.93872452
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,5220000000,6910,5.134667363,0,0,0,1,0,0,0,0,37.8,41.6,18,0,49.53588104,63.69541168
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,8170000000,10400,5.359096532,0,0,0,1,0,0,0,0,45.4,37.8,22,0,50.78611755,68.19667816
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,10600000000,12900,5.59712747,0,0,0,1,0,0,0,0,32.4,45.4,26,0,51.3560791,56.97912216
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,11400000000,14200,5.474711559,0,0,0,1,0,0,0,0,38.2,32.4,30,0,44.05498123,56.64487076
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,13900000000,16900,5.590326586,0,0,0,1,0,0,0,0,46.2,38.2,34,0,49.45442963,54.42698288
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,17500000000,20000,5.964375202,0,0,0,1,0,0,0,0,37.6,46.2,38,0,52.43094635,46.29979706
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,20800000000,23100,6.1343973,0,0,0,1,0,0,0,0,41.3,37.6,42,0,38.33678436,31.63983917
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,25600000000,27600,6.304419398,0,0,0,1,0,0,0,0,33.4,41.3,46,0,42.37436295,30.35940361
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,36100000000,37300,6.583255639,0,0,0,1,0,0,0,0,38.6,33.4,50,0,44.42615128,34.78319931
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,40600000000,40400,6.834888344,0,0,0,1,0,0,0,0,47,38.6,54,0,62.69924545,53.99093246
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,46100000000,44300,7.079720165,0,0,0,1,0,0,0,0,42,47,58,0,55.29402542,47.77313995
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,7660000000,5010,19.7549226,0,1,0,0,0,0,0,0,31.8,52.6,14,0,24.93745422,31.21730042
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,11900000000,7670,20.06520934,0,1,0,0,0,0,0,0,29.5,31.8,18,0,28.27919579,47.95542145
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,17400000000,11100,20.32378163,0,1,0,0,0,0,0,0,38.5,29.5,22,0,26.52884102,46.26377869
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,21800000000,13600,20.7504259,0,1,0,0,0,0,0,0,26,38.5,26,0,30.23877716,44.26307678
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,26800000000,16700,20.72456867,0,1,0,0,0,0,0,0,28.8,26,30,0,23.86031342,50.91297913
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,35600000000,22200,20.69871144,0,1,0,0,0,0,0,0,39.2,28.8,34,0,38.94419861,38.46621323
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,45100000000,27400,21.30635631,0,1,0,0,0,0,0,0,29.4,39.2,38,0,53.49154282,55.39570618
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,53700000000,31400,22.12085901,0,1,0,0,0,0,0,0,35,29.4,42,0,39.50060272,51.80332184
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,66400000000,38100,22.54750328,0,1,0,0,0,0,0,0,33.3,35,46,0,25.46921158,35.30181122
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,83100000000,46600,23.03879063,0,1,0,0,0,0,0,0,32.7,33.3,50,0,33.38406754,35.23641968
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,99600000000,53700,23.99550808,0,1,0,0,0,0,0,0,42,32.7,54,0,48.30276871,32.0900383
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,1.15E+11,60300,24.6419388,0,1,0,0,0,0,0,0,38,42,58,0,37.29031372,31.55810165
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,3610000000,6770,4.820396372,0,0,0,1,0,0,0,0,39.3,58.6,14,0,24.66340256,37.21737671
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,5530000000,9020,5.543908023,0,0,0,1,0,0,0,0,36.3,39.3,18,0,25.18650627,52.0199852
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,10300000000,12800,7.298423776,0,0,0,1,0,0,0,0,45.8,36.3,22,0,31.78531647,56.96680069
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,15100000000,16500,8.2842084,0,0,0,1,0,0,0,0,26.9,45.8,26,0,21.48111916,41.05885315
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,22000000000,20900,9.532265997,0,0,0,1,0,0,0,0,32,26.9,30,0,43.02758026,61.70594788
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,32800000000,24600,12.08264457,0,0,0,1,0,0,0,0,37.9,32,34,0,44.83709335,53.61598206
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,49200000000,30800,14.47023301,0,0,0,1,0,0,0,0,37.4,37.9,38,0,44.16591644,56.38130569
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,71500000000,35800,18.06970347,0,0,0,1,0,0,0,0,43.9,37.4,42,0,39.51177597,48.97509766
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,90800000000,39000,21.07227682,0,0,0,1,0,0,0,0,46,43.9,46,0,50.77494049,36.06028748
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,1.32E+11,50500,23.65883098,0,0,0,1,0,0,0,0,47.9,46,50,0,52.13759613,36.08316422
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,1.27E+11,46100,24.91593247,0,0,0,1,0,0,0,0,55,47.9,54,0,57.49032974,40.83628464
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,1.44E+11,49300,26.40817525,0,0,0,1,0,0,0,0,52,55,58,0,47.47132492,43.57808685
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,3330000000,4300,82.78818632,1,0,0,0,0,0,0,0,43.9,63.9,14,0,50.10679626,50.68148041
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,4840000000,5850,88.45714481,1,0,0,0,0,0,0,0,34.9,43.9,18,0,34.49103546,35.56337738
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,8350000000,9050,98.72544699,1,0,0,0,0,0,0,0,43.5,34.9,22,0,49.32227325,38.58827591
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,12600000000,12900,104.6083284,1,0,0,0,0,0,0,0,28.4,43.5,26,0,37.69108963,52.78373718
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,21000000000,19400,116.0532069,1,0,0,0,0,0,0,0,30.9,28.4,30,0,31.70233154,27.83804131
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,24800000000,22200,119.2620514,1,0,0,0,0,0,0,0,36.3,30.9,34,0,42.41848373,25.37726593
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,31900000000,27500,124.075318,1,0,0,0,0,0,0,0,38.9,36.3,38,0,48.09762955,28.71646309
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,41900000000,33900,132.2043906,1,0,0,0,0,0,0,0,49.3,38.9,42,0,31.14267349,26.89889526
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,51400000000,39700,138.4081565,1,0,0,0,0,0,0,0,46.8,49.3,46,0,36.8311615,47.78549194
